"hour","offshore_f","offshore_g","onshore","pv_g","pv_c","river","lake","biogas1","biogas2","ocgt","ccgt","nuc","h2_ccgt","phs","battery1","battery4","electrolysis","hydrogen","SC","demand","ElecStr1","ElecStr4","Pump","hydrogen","elec_market","gas_market1","gas_market2","h2_market","OK"
"115",0.00,15.87,32.88,0.00,0.00,5.02,12.86,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,3.79,0.00,26.04,0.00,94.82,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"116",0.00,15.03,30.77,0.00,0.00,4.94,5.98,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,12.16,0.00,26.04,0.00,93.31,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"117",0.00,14.09,28.63,0.00,0.00,4.50,12.86,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,5.75,0.00,26.04,0.00,90.25,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"118",0.00,13.13,26.66,0.00,0.00,4.34,12.86,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,5.09,0.00,26.04,0.00,86.49,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"119",0.00,12.24,25.17,0.00,0.00,4.44,12.86,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,4.53,0.00,26.04,0.00,83.65,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"120",0.00,11.71,24.55,0.00,0.00,4.36,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,11.77,0.00,26.04,0.00,76.80,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"121",0.00,11.87,24.34,0.00,0.00,4.11,0.00,21.44,15.55,8.57,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,73.31,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"122",0.00,12.68,24.21,0.00,0.00,4.02,2.97,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,68.29,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"123",0.00,13.88,24.34,0.00,0.00,3.98,0.14,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,66.76,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"124",0.00,15.05,25.01,0.00,0.00,3.91,0.00,0.00,15.55,0.00,8.86,3.31,10.15,0.00,0.00,0.00,0.00,22.38,0.00,66.30,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"125",0.00,16.05,26.38,0.00,0.00,3.85,0.00,0.00,15.55,0.00,8.86,3.31,8.25,0.00,0.00,0.00,0.00,19.03,0.00,66.69,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"126",0.00,16.89,28.40,0.00,0.00,3.85,0.00,0.00,15.55,0.00,8.86,3.31,5.89,0.00,0.00,0.00,0.00,14.91,0.00,67.21,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"127",0.00,17.19,29.88,0.34,0.00,4.03,0.00,0.00,15.55,0.00,8.86,3.31,4.73,0.00,0.00,0.00,0.00,12.87,0.00,68.35,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"128",0.00,17.02,29.73,7.10,0.00,4.29,0.00,0.00,15.55,0.00,8.86,3.31,0.88,0.00,0.00,0.00,0.00,6.11,0.00,71.20,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"129",0.00,16.05,28.00,17.16,0.00,4.51,0.00,0.00,15.55,0.00,8.86,3.31,9.04,0.00,0.00,0.00,0.00,20.43,0.00,74.77,0.00,-12.16,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"130",0.00,15.18,28.23,24.80,0.00,4.58,0.00,0.00,15.55,0.00,8.86,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,77.18,0.00,-7.79,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"131",0.00,14.85,28.56,28.20,0.00,4.65,0.00,0.00,15.55,0.00,8.86,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,79.12,0.00,-9.32,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"132",0.00,14.98,27.99,27.28,0.00,4.58,0.00,0.00,15.55,0.00,8.86,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,81.89,0.00,-5.11,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"133",0.00,15.63,28.20,22.68,0.00,4.51,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,83.98,0.00,-11.46,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"134",0.00,16.78,29.14,14.36,0.00,4.44,0.00,0.00,15.55,0.00,8.86,3.31,7.62,0.00,0.00,0.00,0.00,17.94,0.00,84.51,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"135",0.00,18.58,35.55,4.56,0.00,4.32,0.00,0.00,15.55,0.00,8.86,3.31,7.22,0.00,0.00,0.00,0.00,17.23,0.00,82.40,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"136",0.00,20.29,44.06,0.03,0.00,4.33,0.00,0.00,15.55,0.00,8.86,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,79.85,0.00,-1.03,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"137",0.00,20.90,45.78,0.00,0.00,4.23,0.00,0.00,15.55,0.00,8.86,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,80.12,0.00,-2.97,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"138",0.00,20.60,43.84,0.00,0.00,4.57,0.00,0.00,15.55,0.00,8.86,3.31,7.06,0.00,0.00,0.00,0.00,16.96,0.00,84.02,0.00,-4.22,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"139",0.00,19.77,40.63,0.00,0.00,4.88,0.00,0.00,15.55,0.00,8.86,3.31,10.13,0.00,0.00,0.00,0.00,22.34,0.00,87.59,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"140",0.00,18.50,37.32,0.00,0.00,4.88,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,2.63,0.00,26.04,0.00,87.74,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"141",0.00,17.01,34.39,0.00,0.00,4.50,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,4.56,0.00,26.04,0.00,84.89,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"142",0.00,15.26,31.75,0.00,0.00,4.33,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,6.13,0.00,26.04,0.00,81.88,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"143",0.00,13.37,28.91,0.00,0.00,4.26,2.92,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,6.87,0.00,26.04,0.00,80.74,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"144",0.00,11.91,26.60,0.00,0.00,4.29,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,9.86,0.00,26.04,0.00,77.08,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"145",0.00,11.10,24.94,0.00,0.00,4.15,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,8.72,0.00,26.04,0.00,73.33,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"146",0.00,10.62,24.01,0.00,0.00,4.00,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,5.29,0.00,26.04,0.00,68.34,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"147",0.00,10.36,23.58,0.00,0.00,3.89,4.15,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,66.40,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"148",0.00,10.12,23.31,0.00,0.00,3.82,3.56,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,65.22,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"149",0.00,9.78,23.57,0.00,0.00,3.73,3.30,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,64.80,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"150",0.00,9.33,23.98,0.00,0.00,3.77,2.28,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,63.78,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"151",0.00,8.82,24.09,0.22,0.00,4.10,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,2.15,0.00,26.04,0.00,63.80,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"152",0.00,8.34,23.05,5.45,0.00,4.47,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,65.16,0.00,-0.57,0.00,0.00,174.88,204.54,144.89,97.04,"OK"
"153",0.00,7.55,20.02,14.40,0.00,4.64,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,67.97,0.00,-3.05,0.00,0.00,174.88,204.54,144.89,97.04,"OK"
"154",0.00,6.19,18.78,22.79,0.00,4.71,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,70.78,0.00,-6.11,0.00,0.00,174.88,204.54,144.89,97.04,"OK"
"155",0.00,5.05,17.64,27.03,0.00,4.69,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,73.38,0.00,-5.44,0.00,0.00,174.88,204.54,144.89,97.04,"OK"
"156",0.00,4.56,16.97,26.12,0.00,4.62,0.12,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,76.81,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"157",0.00,4.90,17.48,21.52,0.00,4.65,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,5.86,0.00,26.04,0.00,78.82,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"158",0.00,6.05,19.84,12.29,0.00,4.40,12.58,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,79.57,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"159",0.00,8.31,27.20,3.03,0.00,4.27,11.06,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,78.29,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"160",0.00,10.68,35.87,0.01,0.00,4.22,0.39,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,75.58,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"161",0.00,12.12,40.45,0.00,0.00,4.21,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,75.56,0.00,-5.63,0.00,0.00,174.88,204.54,144.89,97.04,"OK"
"162",0.00,12.39,40.58,0.00,0.00,4.55,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,80.39,0.00,-1.54,0.00,0.00,174.88,204.54,144.89,97.04,"OK"
"163",0.00,11.81,38.33,0.00,0.00,4.90,6.06,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,85.51,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"164",0.00,10.89,35.00,0.00,0.00,4.57,11.96,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,86.84,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"165",0.00,9.90,32.22,0.00,0.00,4.22,1.39,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,12.16,0.00,26.04,0.00,84.30,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"166",0.00,9.00,31.28,0.00,0.00,3.95,11.21,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,1.07,0.00,26.04,0.00,80.94,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"167",0.00,8.55,30.52,0.00,0.00,3.99,0.00,31.43,15.55,12.57,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,80.04,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"168",0.00,8.68,31.04,0.00,0.00,4.01,11.33,0.50,15.55,0.20,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,79.67,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"169",0.00,9.22,31.87,0.00,0.00,3.85,7.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,76.34,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"170",0.00,9.65,32.45,0.00,0.00,3.66,0.00,2.89,15.55,1.16,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,71.34,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"171",0.00,9.86,32.44,0.00,0.00,3.62,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,69.90,0.00,-0.44,0.00,0.00,174.88,204.54,144.89,97.04,"OK"
"172",0.00,9.87,32.47,0.00,0.00,3.55,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,69.01,0.00,-1.29,0.00,0.00,174.88,204.54,144.89,97.04,"OK"
"173",0.00,9.64,32.76,0.00,0.00,3.51,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,69.41,0.00,-0.91,0.00,0.00,174.88,204.54,144.89,97.04,"OK"
"174",0.00,9.16,32.64,0.00,0.00,3.48,1.30,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,2.25,0.00,26.04,0.00,73.24,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"175",0.00,8.55,32.56,0.60,0.00,3.75,9.13,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,78.99,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"176",0.00,7.95,31.31,5.82,0.00,4.18,9.08,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,82.76,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"177",0.00,6.94,28.91,13.28,0.00,4.28,7.30,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,85.11,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"178",0.00,6.55,27.70,20.09,0.00,4.18,0.00,7.16,15.55,2.86,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,85.79,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"179",0.00,6.34,27.76,23.38,0.00,4.07,0.00,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,85.94,0.00,-0.02,0.00,0.00,174.88,204.54,144.89,97.04,"OK"
"180",0.00,6.28,27.53,22.32,0.00,4.14,1.83,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,86.52,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"181",0.00,6.47,27.77,18.43,0.00,4.13,7.38,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,88.59,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"182",0.00,6.81,29.55,11.88,0.00,4.00,12.64,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,89.30,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"183",0.00,7.49,34.20,3.70,0.00,3.89,12.86,2.77,15.55,1.11,8.86,3.31,12.24,0.00,0.00,0.02,0.00,26.04,0.00,87.67,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"184",0.00,8.24,37.52,0.01,0.00,3.87,0.00,28.55,15.55,11.42,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,85.47,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"185",0.00,8.54,37.47,0.00,0.00,3.92,12.86,0.37,15.55,0.15,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,87.35,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"186",0.00,8.38,36.24,0.00,0.00,4.09,12.86,19.86,15.55,7.94,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,93.92,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"187",0.00,8.05,34.71,0.00,0.00,4.53,12.86,32.39,15.55,12.96,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,97.51,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"188",0.00,7.83,32.91,0.00,0.00,4.26,12.86,32.97,15.55,13.19,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,95.46,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"189",0.00,7.57,32.08,0.00,0.00,3.87,12.86,26.99,15.55,10.80,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,91.58,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"190",0.00,7.20,31.69,0.00,0.00,3.69,12.86,18.96,15.55,7.58,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,87.43,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"191",0.00,6.66,30.54,0.00,0.00,3.76,12.86,19.26,15.55,7.70,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,85.93,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"192",0.00,6.22,29.25,0.00,0.00,3.71,12.86,20.70,15.55,8.28,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,84.73,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"193",0.00,6.17,28.61,0.00,0.00,3.60,12.86,13.61,15.55,5.44,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,81.10,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"194",0.00,5.98,27.62,0.00,0.00,3.49,12.86,4.43,15.55,1.77,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,76.14,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"195",0.00,5.67,26.16,0.00,0.00,3.44,12.86,5.49,15.55,2.19,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,74.73,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"196",0.00,5.54,24.99,0.00,0.00,3.41,12.86,6.46,15.55,2.58,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,73.79,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"197",0.00,5.59,24.52,0.00,0.00,3.42,0.00,39.79,15.55,15.91,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,73.86,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"198",0.00,5.72,24.59,0.00,0.00,3.40,12.86,12.88,15.55,5.15,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,76.14,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"199",0.00,5.86,24.79,1.66,0.00,3.64,12.86,20.39,15.55,8.16,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,81.37,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"200",0.00,5.92,22.86,11.37,0.00,4.06,12.86,8.29,15.55,3.31,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,84.79,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"201",0.00,5.09,17.23,21.53,0.00,4.33,0.00,35.24,15.55,14.10,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,86.69,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"202",0.00,4.17,13.68,28.87,0.00,4.37,11.60,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,87.09,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"203",0.00,3.51,11.93,32.46,0.00,4.22,0.00,26.54,15.55,10.62,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,87.15,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"204",0.00,2.91,11.11,31.70,0.00,4.10,12.86,0.83,15.55,0.33,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,87.42,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"205",0.00,1.97,9.99,26.98,0.00,4.15,12.86,22.28,15.55,8.91,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,89.28,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"206",0.00,1.70,9.76,18.37,0.00,3.98,12.86,47.00,15.55,18.80,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,89.88,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"207",0.00,2.25,11.72,6.19,0.00,3.77,12.86,62.40,15.55,24.96,8.86,3.31,12.24,2.09,0.00,0.00,0.00,26.04,0.00,88.26,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"208",0.00,3.73,14.65,0.09,0.00,3.78,12.86,62.40,15.55,24.96,8.86,3.31,12.24,1.71,0.00,0.00,0.00,26.04,0.00,86.20,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"209",0.00,6.02,17.97,0.00,0.00,3.79,12.86,57.73,15.55,23.09,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,88.14,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"210",0.00,7.38,21.63,0.00,0.00,3.86,12.86,61.87,15.55,24.75,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,94.88,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"211",0.00,8.52,23.77,0.00,0.00,4.24,12.86,60.92,15.55,24.37,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,98.18,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"212",0.00,9.24,23.23,0.00,0.00,4.19,12.86,55.79,15.55,22.32,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,96.25,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"213",0.00,10.01,21.89,0.00,0.00,3.72,12.86,49.52,15.55,19.81,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,92.69,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"214",0.00,10.25,19.69,0.00,0.00,3.65,12.86,44.42,15.55,17.77,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,88.63,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"215",0.00,10.11,16.80,0.00,0.00,3.64,12.86,47.40,15.55,18.96,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,86.78,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"216",0.00,10.95,15.72,0.00,0.00,3.55,12.86,44.40,15.55,17.76,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,85.25,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"217",0.00,11.90,16.10,0.00,0.00,3.50,12.86,31.73,15.55,12.69,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,81.46,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"218",0.00,12.38,17.12,0.00,0.00,3.40,12.86,15.38,15.55,6.15,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,76.32,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"219",0.00,12.64,17.77,0.00,0.00,3.20,12.86,9.11,15.55,3.65,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,74.54,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"220",0.00,13.35,18.77,0.00,0.00,3.10,12.86,2.32,15.55,0.93,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,73.42,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"221",0.00,14.21,20.01,0.00,0.00,3.13,12.04,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,73.80,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"222",0.00,15.58,21.35,0.00,0.00,3.08,11.58,0.00,15.55,0.00,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,76.00,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"223",0.00,17.51,23.22,2.10,0.00,3.17,0.00,26.88,15.55,10.75,8.86,3.31,12.24,0.00,0.00,0.00,0.00,26.04,0.00,81.16,0.00,0.00,0.00,0.00,204.54,204.54,144.89,97.04,"OK"
"224",0.00,18.94,23.97,15.23,0.00,3.33,0.00,0.00,15.55,0.00,8.86,3.31,10.97,0.00,0.00,0.00,0.00,23.80,0.00,84.61,0.00,0.00,0.00,0.00,170.25,204.54,144.89,97.04,"OK"
"225",0.00,19.98,23.42,29.25,0.00,3.44,0.00,0.00,15.55,0.00,8.86,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,86.52,0.00,0.00,-1.74,0.00,165.67,204.54,144.89,97.04,"OK"
"226",0.00,21.06,24.14,40.40,0.00,3.51,0.00,0.00,15.55,0.00,8.86,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,86.89,0.00,-8.19,-6.20,0.00,145.56,204.54,144.89,97.04,"OK"
"227",0.00,22.08,25.81,47.98,0.00,3.53,0.00,0.00,4.94,0.00,2.82,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,87.17,0.00,-12.16,-6.20,0.00,144.89,204.54,144.89,97.04,"OK"
"228",0.00,22.83,27.71,49.04,0.00,3.47,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.35,4.22,0.00,87.53,0.00,-12.16,-6.20,0.00,70.98,204.54,144.89,97.04,"OK"
"229",0.00,23.16,28.57,43.31,0.00,3.50,0.00,0.00,10.33,0.00,5.89,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,89.38,0.00,-12.16,-6.20,0.00,144.89,204.54,144.89,97.04,"OK"
